2.500574653668547853e+01 3.346249358645459893e+01 -1.665079527963057870e+01
4.378909196402668158e+01 4.146591238758341547e+01 -1.184508268059181546e+01
9.595789473684206428e+00 6.734421052631577709e+01 -8.942105263157898776e+00
5.798997493734333375e+00 4.073834586466165320e+01 -1.571662489557226650e+01
4.839928839691637563e+01 3.185550504052184806e+01 5.604269618501675154e+00
4.818627661862765876e+01 1.444719294471929061e+01 1.344955904495590460e+01
3.375038644300681767e+01 4.759890078433616623e+01 1.678244689986831872e+01
1.097859825347269691e+01 3.318741233428352189e+01 3.972331568707298288e+01
3.709014598540144902e+01 1.022281021897811115e+01 4.698868613138685646e+01
4.313576514190967259e+01 -5.411489320198967334e+00 3.988413147371501566e+01
7.869121140142510740e+00 -2.574798099762470827e+01 5.549881235154393266e+01
6.376789751318767685e+00 3.878183873398643300e+01 2.540693293142425091e+00
5.578373847443415912e+00 2.259010896898575993e+01 2.666680637049455527e+01
5.761144744083651403e+00 -1.695982388552559428e+01 3.897660979636764012e+01
7.733489775393891819e+00 -4.735601743211532266e+01 2.076332551123030612e+01
4.791148825065275219e+01 -1.913812010443864153e+01 4.037819843342036563e+01
5.569585776432759872e+01 -3.365585398146396301e+01 3.280470966521656351e+01
2.556251670974066315e+01 -6.270439354781213126e+01 5.229257641921397237e+01
4.492247172594656490e+01 -6.424233732175052580e+01 3.470013112604490857e+01
9.751682368775234977e+00 -5.908664199192463684e+01 3.839333781965007120e+01
6.561889250814331831e+00 -7.968621064060803860e+01 2.415526601520086558e+01
7.693926638604935420e+00 -7.918159951894168103e+01 7.625375826818995506e+00
3.385011035409269198e+01 -8.647231551674502725e+01 1.078015545533062891e+00
-1.000000000000000000e+00 -9.533333333333334281e+01 -1.333333333333333570e+01
3.431574108127989575e+01 -3.494317763883780970e+01 -2.497701360794409453e+01
2.504252520824199735e+01 -3.224331433581762951e+01 -1.745287154756685766e+01
2.398612975391499447e+01 -3.983445190156601257e+00 -3.259552572706935081e+01
3.097422512234909675e+01 1.501794453507341132e+01 -3.534975530179445258e+01
5.117753477526736106e+01 -2.901929725818123984e+01 -2.507855592184610316e+01
